source1_entity_id	candidate_entity_ids
S1-803590345	S2-122361589,S2-761557906,S2-942093885,S2-946872072,S2-149002213,S2-182887302,S2-196406286,S2-228492684,S2-300186409,S2-308734653,S2-318926393,S2-335714256,S2-369116881,S2-410411847,S2-439905525,S2-447785689,S2-46558125,S2-474438929,S2-477052365,S2-49420275,S2-503708432,S2-514476094,S2-528855312,S2-586442851,S2-593344423,S2-613553294,S2-652123001,S2-663338379,S2-74847031,S2-788302197,S2-811126158,S2-813488053,S2-816969900,S2-915352683,S2-918514229,S2-939053825,S2-973487528,S2-973891945,S2-979101992,S2-989992207
S1-164717857	S2-917787136,S2-235103282,S2-390240674,S2-399211248,S2-475370475,S2-503123541,S2-529871863,S2-574530757,S2-597425542,S2-676865554,S2-679724464,S2-771268760,S2-907097480,S2-915817128,S2-967318207,S2-974788217,S2-104193059,S2-104277074,S2-1052306,S2-110331304,S2-11459613,S2-116794138,S2-124970234,S2-12709902,S2-13685817,S2-140961326,S2-143019922,S2-146498176,S2-146504885,S2-150882090,S2-152553514,S2-15518868,S2-156357253,S2-157357023,S2-164580424,S2-167986169,S2-171254161,S2-177821719,S2-17874272,S2-178901458
S1-709074730	S2-42297081,S2-120597036,S2-149924065,S2-198769957,S2-20962654,S2-249096208,S2-261804240,S2-297159707,S2-302761744,S2-314344453,S2-320439385,S2-327498542,S2-333280369,S2-396092642,S2-416563781,S2-427169671,S2-456020855,S2-467011723,S2-483885019,S2-48809813,S2-50811145,S2-515247537,S2-523639593,S2-530452263,S2-540112134,S2-563917445,S2-5707522,S2-584231569,S2-608125026,S2-616887764,S2-618790275,S2-631812018,S2-646192031,S2-663464306,S2-711655735,S2-760266587,S2-819335813,S2-845711227,S2-864379899,S2-876869534
S1-983588293	S2-643897489,S2-837676731
S1-99005429	S2-117672295,S2-145136821,S2-163737169,S2-181403261,S2-181562892,S2-203570435,S2-278045426,S2-285349475,S2-298073453,S2-315957452,S2-337167666,S2-594386142,S2-595783250,S2-601806311,S2-609178823,S2-762525455,S2-770422756,S2-974126678,S2-985612206,S2-243026715,S2-604464805,S2-98789881,S2-144916279,S2-246140180,S2-311029321,S2-317539573,S2-507569300,S2-637241996,S2-643861583,S2-703336809,S2-73148033,S2-744668824,S2-775990620,S2-780835308,S2-789935686,S2-791608566,S2-906710898,S2-966215119,S2-433883035,S2-137141004
S1-569442923	S2-428604792,S2-782049204,S2-141726334,S2-146803446,S2-149867031,S2-189544423,S2-258952546,S2-283141697,S2-28514463,S2-288769081,S2-290899179,S2-333566101,S2-33690730,S2-366545291,S2-370549501,S2-392994485,S2-394355425,S2-422534402,S2-426839110,S2-491492078,S2-496024117,S2-502312452,S2-528147114,S2-562921412,S2-584009558,S2-593970670,S2-628121208,S2-642445801,S2-645422613,S2-663763398,S2-68547182,S2-696544808,S2-711694926,S2-714532833,S2-76028920,S2-781015229,S2-781524374,S2-787785761,S2-792390766,S2-794005478
S1-8860800	S2-298342661,S2-415723184,S2-125741685,S2-131353438,S2-158098044,S2-158619194,S2-172722823,S2-20381721,S2-208259560,S2-230409624,S2-25167079,S2-26670373,S2-303748449,S2-309018775,S2-325951016,S2-333230888,S2-333801103,S2-33383115,S2-374789559,S2-411462423,S2-412873327,S2-431330365,S2-434458973,S2-439380937,S2-464801218,S2-488163808,S2-536058488,S2-566593001,S2-609346493,S2-664348670,S2-696340493,S2-801496739,S2-803974469,S2-826131887,S2-845386341,S2-871026493,S2-884795649,S2-907012084,S2-973248432,S2-99430650
S1-576403469	S2-131506381,S2-134661626,S2-185531240,S2-193056650,S2-199980909,S2-200067922,S2-228292788,S2-229560398,S2-236998284,S2-277690362,S2-28134581,S2-328861972,S2-336445129,S2-336908326,S2-34510770,S2-346550847,S2-377001396,S2-393056405,S2-414808855,S2-415984831,S2-421953366,S2-426301227,S2-435953879,S2-44935718,S2-473742923,S2-488839070,S2-490251737,S2-543634395,S2-605104851,S2-605331556,S2-609224516,S2-615652460,S2-620223248,S2-63530227,S2-651566191,S2-655756698,S2-67930851,S2-717076942,S2-74336911,S2-77285093
S1-741817106	S2-189611822,S2-313663613,S2-336770510,S2-45298930,S2-216377044,S2-388109827,S2-498553374,S2-610055791,S2-675474737,S2-941736524,S2-101333336,S2-101999827,S2-102040411,S2-102876779,S2-102950909,S2-103750348,S2-107818292,S2-109527337,S2-109794142,S2-109865432,S2-114572881,S2-116505106,S2-118228907,S2-118339592,S2-118596670,S2-119015590,S2-119063659,S2-120016720,S2-120060080,S2-122773968,S2-125757234,S2-132022202,S2-133431718,S2-133651279,S2-136378745,S2-136630789,S2-136991143,S2-139121454,S2-140568647,S2-142453848
S1-29507374	S2-422774904,S2-542274760,S2-603586547,S2-623603610,S2-639823389,S2-65048929,S2-108887187,S2-119067158,S2-119195701,S2-120107482,S2-122286245,S2-170461848,S2-178777487,S2-185405451,S2-204440999,S2-208459204,S2-208862252,S2-21729431,S2-217337061,S2-217455724,S2-218217567,S2-229936983,S2-239430387,S2-252231701,S2-258078518,S2-259105160,S2-259185674,S2-263698393,S2-27087381,S2-279679940,S2-29472626,S2-314962689,S2-327858374,S2-346783648,S2-355035235,S2-361620397,S2-373666444,S2-39572589,S2-397600396,S2-404192843
S1-808118645	S2-3718656,S2-560178870,S2-109908222,S2-117150311,S2-121115280,S2-127525442,S2-142547712,S2-157245246,S2-175729123,S2-198359450,S2-199669656,S2-215356153,S2-23745906,S2-267020766,S2-330639268,S2-366073194,S2-377709424,S2-385345869,S2-387930936,S2-390167188,S2-405223426,S2-411562965,S2-511055653,S2-527099079,S2-536514418,S2-539530415,S2-545672092,S2-546722007,S2-585420523,S2-588158709,S2-613184854,S2-613204180,S2-625425821,S2-718230557,S2-725052943,S2-726347825,S2-73027732,S2-738363126,S2-759763959,S2-763663684
S1-288179586	S2-100154652,S2-100189444,S2-104193059,S2-105190653,S2-107988880,S2-109121051,S2-114823038,S2-116164313,S2-117568512,S2-119015590,S2-122429281,S2-122429802,S2-123614400,S2-128057362,S2-130119590,S2-130445881,S2-130829445,S2-133556960,S2-133692655,S2-134189639,S2-135225327,S2-139403118,S2-139539181,S2-139916403,S2-145053818,S2-146359706,S2-147817802,S2-148115803,S2-14959066,S2-154581338,S2-157391497,S2-15789711,S2-170181433,S2-173251583,S2-176831941,S2-184083776,S2-186697024,S2-195007011,S2-201714586,S2-202910951
S1-71090905	S2-139603809,S2-150814682,S2-182789318,S2-213208828,S2-225037888,S2-258676677,S2-266101971,S2-272004093,S2-308329661,S2-321991349,S2-508632479,S2-535109554,S2-539393537,S2-558486436,S2-56105139,S2-589161213,S2-594064798,S2-621497277,S2-622773844,S2-640723488,S2-641344610,S2-684555226,S2-69614578,S2-715375320,S2-735560077,S2-73664446,S2-766200550,S2-791429680,S2-803596169,S2-812320141,S2-818696988,S2-839252781,S2-844735754,S2-871163588,S2-940086754,S2-941763879,S2-945865905,S2-973809049,S2-982091290,S2-994827565
S1-13387750	S2-221768877,S2-770643837,S2-838123522,S2-104699931,S2-106248676,S2-108259617,S2-108794551,S2-109143719,S2-110343431,S2-110549915,S2-11459613,S2-116661379,S2-122744511,S2-125448620,S2-126311151,S2-130619898,S2-131606423,S2-132567684,S2-133358619,S2-133763910,S2-134344700,S2-136465789,S2-141405874,S2-141495873,S2-141944149,S2-142519050,S2-154280269,S2-154479629,S2-159069201,S2-165863386,S2-170428654,S2-172639826,S2-174251713,S2-177205880,S2-179878001,S2-18050849,S2-183604325,S2-18496240,S2-198515773,S2-198535312
S1-226731020	S2-873860395,S2-100598528,S2-100847684,S2-102376842,S2-106571440,S2-110236539,S2-113038806,S2-116227998,S2-11848379,S2-122291051,S2-12359388,S2-124239562,S2-126246610,S2-12919946,S2-12925728,S2-130119590,S2-130829445,S2-13292145,S2-138832392,S2-141136933,S2-145110547,S2-147883747,S2-150185003,S2-151058135,S2-155681006,S2-161174102,S2-163739871,S2-173167885,S2-175751444,S2-182112007,S2-18243718,S2-183403476,S2-183598714,S2-184253425,S2-187130654,S2-18797984,S2-190194115,S2-192001489,S2-192930718,S2-19396123
S1-630223771	S2-859393404,S2-100049666,S2-139990349,S2-145860486,S2-172499729,S2-191198232,S2-196392069,S2-26784505,S2-332453876,S2-340310418,S2-34266260,S2-448147119,S2-501955897,S2-535968379,S2-546567811,S2-635672260,S2-665573717,S2-698790742,S2-749305259,S2-771182527,S2-822985663,S2-880632384,S2-882798102,S2-957023907,S2-979954371,S2-104641729,S2-117978268,S2-118516014,S2-12676053,S2-135712954,S2-137335733,S2-139274716,S2-142116876,S2-143667827,S2-144952989,S2-146417701,S2-153138802,S2-158255969,S2-158502533,S2-159994333
S1-62329201	S2-139133827,S2-366081375,S2-725412413,S2-842407285,S2-554327420,S2-755208201,S2-881421822,S2-937254230,S2-965326114,S2-138429970,S2-13944144,S2-150688424,S2-17406067,S2-180596963,S2-186012784,S2-188499383,S2-189100521,S2-215874825,S2-21876551,S2-236257534,S2-236400847,S2-246399931,S2-293767537,S2-305555455,S2-310622140,S2-312957343,S2-313993001,S2-318049117,S2-342990095,S2-365485185,S2-376591821,S2-406798867,S2-418033252,S2-426714755,S2-432919748,S2-436041396,S2-459313188,S2-481762429,S2-486733528,S2-489848798
S1-277072715	S2-136465789,S2-187130654,S2-244546798,S2-257438195,S2-277379643,S2-303726261,S2-311912341,S2-329880992,S2-372857983,S2-384743598,S2-520527138,S2-52106123,S2-526814787,S2-569860965,S2-574676194,S2-605902517,S2-685184615,S2-698662232,S2-725621051,S2-78628977,S2-90154865,S2-910088949,S2-911423239,S2-9214690,S2-936656303,S2-990871318,S2-996245861,S2-997025264,S2-123720543,S2-127333365,S2-136305349,S2-181199933,S2-185878279,S2-20367392,S2-268656082,S2-275634125,S2-311814169,S2-405328308,S2-425791839,S2-436783714
S1-606725408	S2-12094352,S2-173147477,S2-201497611,S2-202997736,S2-23028681,S2-233385814,S2-244744936,S2-271696808,S2-354496976,S2-379995596,S2-397063234,S2-398458938,S2-404349768,S2-404913298,S2-432169698,S2-452774031,S2-459108860,S2-543035553,S2-54375172,S2-582673947,S2-593901596,S2-596049412,S2-621473436,S2-632898885,S2-635901385,S2-651894655,S2-66542743,S2-678788003,S2-711514278,S2-80326318,S2-814955870,S2-82119194,S2-842020557,S2-84663179,S2-872319713,S2-891188397,S2-931251700,S2-978095463,S2-988241366,S2-10623523
S1-411129053	S2-785928536,S2-1955106,S2-235409456,S2-371224926,S2-414653423,S2-417749648,S2-474488626,S2-705364431,S2-792079596,S2-817535318,S2-817577537,S2-872319713,S2-896772282,S2-95845461,S2-10214744,S2-130999021,S2-191804636,S2-193722955,S2-22251149,S2-229807095,S2-249660328,S2-292719740,S2-307946312,S2-327793720,S2-342606828,S2-345956529,S2-435204644,S2-435247708,S2-44198918,S2-454025608,S2-465052945,S2-470597737,S2-472424148,S2-472932651,S2-510526842,S2-515027338,S2-516492350,S2-517338772,S2-534037646,S2-562696174
S1-162465054	S2-744673142,S2-281410045,S2-931186566,S2-306586009,S2-446464109,S2-44842624,S2-549620597,S2-56691396,S2-66294747,S2-137062485,S2-147417181,S2-14828490,S2-154397597,S2-158255969,S2-168126628,S2-183604325,S2-190698845,S2-198216138,S2-198403642,S2-201659527,S2-202198660,S2-224032436,S2-259868738,S2-26466375,S2-272066200,S2-272079679,S2-280443108,S2-341142787,S2-348504325,S2-350163162,S2-383063268,S2-393508323,S2-403863397,S2-421975132,S2-467786525,S2-473081612,S2-476709399,S2-479978581,S2-485775575,S2-495824601
S1-510937618	S2-334283064,S2-626012117,S2-162793102,S2-261191937,S2-340786070,S2-404070372,S2-420995032,S2-471716469,S2-507695587,S2-595921710,S2-602353889,S2-633258084,S2-703646011,S2-731161232,S2-741964871,S2-746839529,S2-822798899,S2-284766257,S2-227668718,S2-255028006,S2-433479960,S2-468614756,S2-480851106,S2-733025108,S2-906058329,S2-116748146,S2-174251713,S2-181056636,S2-25491059,S2-273758008,S2-30754978,S2-332356681,S2-442829552,S2-445994325,S2-450786114,S2-492519874,S2-522659690,S2-551298833,S2-557352853,S2-574147563
S1-613517393	S2-593664813,S2-649519831,S2-664447396,S3-945806165,S3-655306599,S2-822747626,S2-947637284,S2-958616120,S2-970217516,S2-129014236,S2-194547656,S2-235155410,S2-255972940,S2-270696574,S2-290727820,S2-328893468,S2-374340269,S2-384989873,S2-403515246,S2-430999887,S2-472773179,S2-771895345,S2-822383608,S2-974126678,S2-110565207,S2-110852440,S2-114737628,S2-114810075,S2-116972417,S2-127945371,S2-130855524,S2-130999021,S2-146550328,S2-148625384,S2-165914840,S2-168530597,S2-169842612,S2-17215225,S2-17494796,S2-178384635
S1-299519782	S2-104019702,S2-102396184,S2-119843211,S2-149271521,S2-151582230,S2-177353350,S2-193307781,S2-200814831,S2-203503037,S2-203511816,S2-233502407,S2-242055718,S2-271321037,S2-276476724,S2-277184030,S2-288071884,S2-304961482,S2-306512735,S2-333716982,S2-335860,S2-357537858,S2-382192177,S2-412957618,S2-441407845,S2-466015321,S2-472431733,S2-500342775,S2-501919810,S2-508269412,S2-518163071,S2-522450034,S2-534687141,S2-539721600,S2-574621855,S2-576449164,S2-588446865,S2-593661076,S2-595033725,S2-615236151,S2-6201053
S1-436849523	S2-30902592,S2-967727275,S2-379616746,S2-458970258,S2-671731492,S2-677292915,S2-850814093,S2-992312056,S2-704652401,S2-496432687,S2-577886,S2-622032285,S2-669745766,S2-951538047,S2-107143243,S2-11659145,S2-11673139,S2-133809905,S2-137817617,S2-141106063,S2-141993975,S2-151125789,S2-184020156,S2-190551533,S2-200911625,S2-201039176,S2-209877395,S2-210929630,S2-213086477,S2-216488331,S2-218305773,S2-219928755,S2-234471165,S2-243454526,S2-256698067,S2-257368504,S2-261061632,S2-261747017,S2-26930111,S2-279664505
S1-462035659	S2-405020575,S2-293043159,S2-327119391,S2-419932053,S2-442139416,S2-457499888,S2-461479757,S2-688230388,S2-706697011,S2-754554252,S2-768439560,S2-781397767,S2-825557413,S2-848455977,S2-895257258,S2-915422029,S2-103676806,S2-107185125,S2-107435203,S2-10985621,S2-121251263,S2-122918631,S2-134696414,S2-13636289,S2-139757130,S2-144579100,S2-150244851,S2-152960966,S2-153910225,S2-155282424,S2-15919698,S2-173128402,S2-177271859,S2-178655092,S2-182591175,S2-185249310,S2-188674998,S2-191189650,S2-191910174,S2-195715181
S1-965828930	S2-195109492,S2-398456093,S2-412033502,S2-422600541,S2-502295672,S2-503378605,S2-632299421,S2-655242569,S2-662221399,S2-668018695,S2-739823482,S2-759872792,S2-763923648,S2-808939957,S2-833083838,S2-930826132,S2-964763095,S2-989439392,S2-105845989,S2-116189378,S2-130887373,S2-134392248,S2-136260880,S2-145204119,S2-180441936,S2-182529122,S2-218203548,S2-220686156,S2-242367010,S2-264819702,S2-294062437,S2-296969450,S2-307857044,S2-311898669,S2-338141614,S2-340239310,S2-353473370,S2-362262700,S2-367076099,S2-372772519
S1-424010232	S2-102140882,S2-126113089,S2-142738971,S2-147418558,S2-199850824,S2-30303472,S2-424994410,S2-45191299,S2-478314594,S2-486691928,S2-544639758,S2-590156346,S2-598068208,S2-60078962,S2-644359266,S2-702611529,S2-722892973,S2-742354485,S2-788169147,S2-830830561,S2-856550637,S2-907823193,S2-128082143,S2-654175886,S2-764648578,S2-766311908,S2-783499977,S2-913976206,S2-101709806,S2-102907056,S2-110320403,S2-117568512,S2-117927544,S2-12796093,S2-155636061,S2-178824539,S2-183479024,S2-185333305,S2-189413522,S2-190103142
S1-583341853	S2-111361216,S2-140467480,S2-148986177,S2-155924050,S2-166336001,S2-167496095,S2-346232598,S2-420995032,S2-446464109,S2-447293847,S2-451023519,S2-481254808,S2-488073083,S2-612751388,S2-680289149,S2-688249935,S2-689428234,S2-692956858,S2-816790415,S2-842324082,S2-842372504,S2-886935641,S2-92522027,S2-100006923,S2-100598528,S2-102059869,S2-103573723,S2-104028932,S2-106383133,S2-106976296,S2-107882142,S2-108927878,S2-109064076,S2-109530796,S2-109905092,S2-110727187,S2-111131531,S2-111528223,S2-113628773,S2-114823038
S1-317952287	S2-17518111,S2-182288977,S2-193442566,S2-253289033,S2-279234468,S2-322831392,S2-471713609,S2-505615047,S2-629880378,S2-641683755,S2-662229343,S2-698323752,S2-748703576,S2-756732012,S2-760910468,S2-874262655,S2-89632350,S2-928837660,S2-98078456,S2-991589426,S2-114238114,S2-183683146,S2-317645819,S2-342332137,S2-353035944,S2-66780391,S2-782226973,S2-917066665,S2-152167783,S2-155473968,S2-226443541,S2-274227325,S2-325946933,S2-331875313,S2-360126897,S2-375100765,S2-488066631,S2-59447312,S2-759123740,S2-764648578
S1-545328963	S2-168076458,S2-387266631,S2-388092234,S2-426144370,S2-50012321,S2-723312196,S2-825954032,S2-845266905,S2-868104062,S2-928677658,S2-970137354,S2-255972940,S2-31050062,S2-329164447,S2-362346858,S2-371012941,S2-417386837,S2-473404434,S2-515415388,S2-54769223,S2-590940937,S2-602166598,S2-642033571,S2-6565711,S2-681441047,S2-709203769,S2-743163205,S2-784587376,S2-830464915,S2-850389621,S2-858047742,S2-90119518,S2-928936183,S2-952087636,S2-606845571,S2-990752207,S2-257308271,S2-274242736,S2-374273353,S2-380210040
S1-4962711	S2-979808310,S2-319608192,S2-500771794,S2-607849971,S2-671256988,S2-817848793,S2-973849273,S2-747107691,S2-561497280,S2-716439910,S2-147432492,S2-147848398,S2-15280146,S2-168727642,S2-168799386,S2-205496240,S2-212023070,S2-217204313,S2-231155207,S2-298620884,S2-302372174,S2-307842082,S2-320598344,S2-353865744,S2-368772488,S2-390074612,S2-424476125,S2-432744475,S2-436695724,S2-454717125,S2-459043701,S2-490814405,S2-51980950,S2-522497403,S2-525900411,S2-534363273,S2-536659432,S2-564904546,S2-568898986,S2-568932143
S1-426007492	S2-230184729,S2-568071920,S2-181402336,S2-330540633,S2-167077708,S2-66780391,S2-769565979,S2-811874797,S2-984470157,S2-10623523,S2-114971268,S2-12094352,S2-124024723,S2-127340374,S2-128586667,S2-133379329,S2-13539019,S2-147509105,S2-149033190,S2-160208970,S2-165271705,S2-165350708,S2-17059917,S2-173147477,S2-173394919,S2-174290264,S2-177205880,S2-177926218,S2-179918212,S2-180447643,S2-185537657,S2-186093225,S2-187164462,S2-18797984,S2-189902947,S2-193957307,S2-201497611,S2-202910951,S2-202956295,S2-202997736
S1-637520401	S2-107389460,S2-341656355,S2-485163917,S2-488548827,S2-489040550,S2-50231240,S2-512382393,S2-520696531,S2-548371013,S2-570006860,S2-581736659,S2-646921623,S2-675580106,S2-712222910,S2-734769530,S2-762543804,S2-792994879,S2-826607227,S2-840169179,S2-879992967,S2-905083171,S2-911259352,S2-952207338,S2-957680162,S2-969968543,S2-981550471,S2-986252763,S2-735867645,S2-100259315,S2-104144429,S2-264243004,S2-370528011,S2-416170846,S2-638395538,S2-781560383,S2-784921939,S2-822482083,S2-971339247,S2-102059869,S2-110320403
S1-217571332	S2-675084038,S2-487803690,S2-494946306,S2-102040411,S2-103750348,S2-118228907,S2-118339592,S2-118742548,S2-122773968,S2-132022202,S2-136378745,S2-145522622,S2-147279394,S2-14959066,S2-171631577,S2-182868227,S2-199260738,S2-202394836,S2-222205849,S2-236490265,S2-245436631,S2-27679228,S2-280976715,S2-284511717,S2-286184277,S2-290688425,S2-291346409,S2-294536872,S2-295884984,S2-299719857,S2-306775002,S2-336928591,S2-338227083,S2-357379424,S2-369652523,S2-377795523,S2-386534018,S2-395757743,S2-410385649,S2-418907220
S1-933285852	S2-123000141,S2-134191857,S2-161990650,S2-167444822,S2-317652563,S2-338170686,S2-381608526,S2-38422443,S2-442032478,S2-477171381,S2-524230824,S2-804422239,S2-839964759,S2-873093048,S2-877514535,S2-101037091,S2-10166460,S2-106347669,S2-107143243,S2-10985621,S2-114762618,S2-11483009,S2-121889101,S2-12691971,S2-134696414,S2-134765241,S2-141978816,S2-144002220,S2-146555727,S2-152528224,S2-157704406,S2-162535242,S2-16977683,S2-169849130,S2-175551842,S2-179889434,S2-181641016,S2-19090460,S2-196353110,S2-197493885
S1-533435124	S2-102396184,S2-104019702,S2-119843211,S2-149271521,S2-151582230,S2-177353350,S2-193307781,S2-200814831,S2-203503037,S2-203511816,S2-233502407,S2-242055718,S2-271321037,S2-276476724,S2-277184030,S2-288071884,S2-304961482,S2-306512735,S2-333716982,S2-335860,S2-357537858,S2-382192177,S2-412957618,S2-441407845,S2-466015321,S2-472431733,S2-500342775,S2-501919810,S2-508269412,S2-518163071,S2-522450034,S2-534687141,S2-539721600,S2-574621855,S2-576449164,S2-588446865,S2-593661076,S2-595033725,S2-615236151,S2-6201053
S1-606531358	S2-146435955,S2-174278936,S2-320626199,S2-367741382,S2-450924279,S2-49172368,S2-604341881,S2-636495921,S2-723041986,S2-770509194,S2-110837363,S2-122361589,S2-14123063,S2-142859651,S2-144498263,S2-144579100,S2-149002213,S2-165306983,S2-182887302,S2-184864625,S2-191542451,S2-196406286,S2-208051546,S2-220812878,S2-228492684,S2-234877896,S2-255713387,S2-294456288,S2-300186409,S2-300308188,S2-308734653,S2-311092496,S2-314095268,S2-315069112,S2-317311555,S2-318655279,S2-318926393,S2-332764638,S2-335714256,S2-343333869
